"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSMUSG00000102693.2.4933401J01Rik"
"1383",6.02134161637545,0.449783432194141,1.12186059518701,0.400926313058676,0.688474376379662,0.788230798783022,"ENSMUSG00000114299.2	Gm47791"
"1384",423.276787146165,-0.184752742770054,0.185636978457847,-0.995236748113776,0.319621132831454,0.452001728481507,"ENSMUSG00000099771.2	Gm19257"
"1385",168.703133097225,0.1109171641396,0.243666683201589,0.455200369136377,0.648965094964987,0.757050727958113,"ENSMUSG00000102280.2	Gm36999"
"1386",18.2153339101677,3.37519992961405,0.844849846140508,3.99502934756138,6.46862396571643e-05,0.000254840692871989,"ENSMUSG00000100170.2	Gm28942"
"1387",25.7379828208815,-0.699784277269287,0.527044099181995,-1.32775279783114,0.184259785126749,0.295051345504124,"ENSMUSG00000100744.2	Gm17764"
"1388",644.464985653477,0.0484026736568011,0.160721112311483,0.301159399413532,0.763292947982445,0.8436578326,"ENSMUSG00002074851.1	Gm54947"
"1389",175.428241255797,0.626234064885081,0.246944771758123,2.53592761015594,0.0112149914418054,0.0275166712646316,"ENSMUSG00000026159.14	Agfg1"
"1390",393.564539418186,-0.442645902862125,0.176210946995333,-2.51202272282124,0.0120041359035475,0.029192429658163,"ENSMUSG00000113880.2	A030005L19Rik"
"1391",1219.931242016,-0.00869223144805619,0.137052407424016,-0.0634226834203937,0.949429924852937,0.968599829070609,"ENSMUSG00000113973.2	A030014E15Rik"
"1392",1757.59001985512,-0.358769851119028,0.125022248839844,-2.86964803823534,0.00410928923800726,0.011324679968387,"ENSMUSG00000113846.2	Gm6217"
"1393",43.3299247433484,0.614568998561673,0.425577966699315,1.44408086567105,0.148716229741934,0.248527072516532,"ENSMUSG00000113084.2	A030003K21Rik"
"1394",1004.57508784622,-0.161199572644855,0.140115263148551,-1.15047832065198,0.249946918314972,0.373805703767338,"ENSMUSG00000113925.2	Gm7544"
"1395",496.877334005075,1.02057446198385,0.183106020739398,5.57368052597443,2.49412938725423e-08,1.58421130144603e-07,"ENSMUSG00000114011.2	Gm47955"
"1396",460.205197649178,-5.73507887158792,0.286060983755023,-20.0484483983294,2.08238927746619e-89,7.44388665416012e-87,"ENSMUSG00000113097.2	Gm47959"
"1397",19.9148442801068,-2.33677897492079,0.668670503587474,-3.49466435618705,0.000474658260836884,0.00158834875833607,"ENSMUSG00000101784.2	Gm7553"
"1398",488.245273394083,1.11344470841357,0.168078064074212,6.62456885463616,3.48263155693304e-11,3.0443535366103e-10,"ENSMUSG00000038496.17	Slc19a3"
"1399",188.300694485471,0.392971518283514,0.223243752818746,1.76028002271836,0.0783603396590508,0.146920162935127,"ENSMUSG00000100432.2	Gm7539"
"1400",1.684710464476,-1.07085056031259,2.096095285988,-0.510878759887979,0.609435954905694,NA,"ENSMUSG00000100190.2	Krtap28-10"
"1401",1835.67574454013,0.680519407401372,0.128666022163576,5.28903743162442,1.22961728287219e-07,7.18204384407415e-07,"ENSMUSG00000113267.2	Gm47969"
"1402",2.44865826127461,1.04117142409109,1.73374439583694,0.600533404226798,0.548150805573073,NA,"ENSMUSG00000104423.2	A030005K14Rik"
"1403",17.0831699985628,-2.57213418339005,0.725515449286029,-3.54525073989982,0.000392239770916312,0.00133410830436357,"ENSMUSG00000101315.2	Krtap28-13"
"1404",134.775507055824,2.57312206540842,0.305513309647602,8.42229121990272,3.69191978569793e-17,5.33436299785381e-16,"ENSMUSG00000099691.2	Gm29518"
"1405",585.971988555327,0.475654153754949,0.157744018205061,3.01535461799012,0.00256678958406183,0.0074288984252307,"ENSMUSG00000026166.15	Ccl20"
"1406",1305.69765881113,0.218777588385761,0.210375871817628,1.0399366928134,0.298369313769855,0.429021099151152,"ENSMUSG00000101173.2	Gm29519"
"1407",51.5929641369652,-1.60289945953604,0.476031558824725,-3.36721259299161,0.000759321281076252,0.00244577851191515,"ENSMUSG00000053161.17	Daw1"
"1408",465.519514991313,-1.6011110288666,0.219470182070483,-7.29534651933901,2.97891383790092e-13,3.1487888866281e-12,"ENSMUSG00000101896.2	Gm6244"
"1409",5202.12659610859,0.0895944252300361,0.125456979447695,0.714144606577186,0.475137765584763,0.606209006516915,"ENSMUSG00002075005.1	Gm55129"
"1410",263.902183613514,-0.301816897922232,0.198692716888794,-1.51901339237893,0.128759124995629,0.221599909900655,"ENSMUSG00000026163.18	Sphkap"
"1411",250.121537021544,-0.150903968168406,0.211763647823685,-0.712605632360699,0.476089825480623,0.60700819506251,"ENSMUSG00000079140.4	Gm6374"
"1412",1214.09580262179,-0.324130118925968,0.139939068835021,-2.3162232078884,0.0205460846652414,0.0468098017464925,"ENSMUSG00000104374.2	Gm37517"
"1413",2046.44046814174,-0.0840274786212037,0.122971411092963,-0.683309054310854,0.494411574021685,0.623684325027355,"ENSMUSG00000104219.2	Gm37989"
"1414",286.324935010739,-0.384079619866937,0.207626730347453,-1.84985632256597,0.0643342605360087,0.1248504419819,"ENSMUSG00000100580.7	4933436I20Rik"
"1415",639.888783346442,0.47474493609297,0.155658088826429,3.04992139934564,0.002289012633426,0.00668378777884549,"ENSMUSG00002076780.1	Gm55143"
"1416",178.924103763756,-0.865813782577698,0.247206433524662,-3.50239178743429,0.00046110104344685,0.00154664744459443,"ENSMUSG00000077736.3	Gm24555"
"1417",31.21123994117,-3.12178696277179,0.563561277315207,-5.53939223369623,3.03523152672896e-08,1.90982778923024e-07,"ENSMUSG00000045658.17	Pid1"
"1418",752.154630148137,-0.938899588562933,0.151608491103446,-6.19292218878623,5.90588889810657e-10,4.54247071369729e-09,"ENSMUSG00000102750.2	Gm37058"
"1419",220.516250218953,-0.606464656101398,0.231569016814312,-2.61893695643965,0.00882042468031718,0.0223003201224296,"ENSMUSG00000101934.2	Gm18304"
"1420",112.706391278534,-0.199600389895772,0.277423514952732,-0.719478988397145,0.471845843877193,0.602788365778685,"ENSMUSG00000098851.3	Mir6353"
"1421",346.09614719414,0.297841423241954,0.184943327282462,1.61044698188577,0.107300310996285,0.190593256772838,"ENSMUSG00000036766.13	Dner"
"1422",152.669023997742,0.132557750064011,0.266558474042194,0.497293325752713,0.618982217641476,0.732878790297555,"ENSMUSG00000104396.2	Gm37959"
"1423",548.811170413324,0.361832016182197,0.167278656688195,2.16304950880043,0.0305373719325641,0.0659029514211596,"ENSMUSG00000102481.2	Gm37925"
"1424",1158.29324330771,-0.97345171310885,0.145116666593093,-6.70806280189999,1.97225055063311e-11,1.76922475865618e-10,"ENSMUSG00000093254.3	Mir5126"
"1425",8753.6585537179,-1.23485063546655,0.128838222967567,-9.58450533563635,9.29017440310801e-22,1.86191966083796e-20,"ENSMUSG00000026219.15	Trip12"
"1426",3089.32178276294,-0.194979270051955,0.150281483516401,-1.29742710472163,0.194484271475494,0.307693450344375,"ENSMUSG00000103505.2	Gm38374"
"1427",4.14676469690035,0.00678148769192035,1.34576298157637,0.0050391397183305,0.995979365234972,NA,"ENSMUSG00000104503.2	Gm37738"
"1428",175.184915388523,0.351419693098739,0.230903278986701,1.5219346153979,0.128025464658735,0.220565557465863,"ENSMUSG00000073633.10	Fbxo36"
"1429",420.693585890671,0.394583034829782,0.170101037389596,2.31969799176496,0.0203572205596468,0.0464425914440468,"ENSMUSG00000026220.7	Slc16a14"
"1430",511.491678736286,-0.270390781986002,0.160196957951044,-1.68786464764601,0.0914372142748589,0.166850785321523,"ENSMUSG00000118590.2	Gm15433"
"1431",18.5242880914642,-0.0113264604691603,0.650371163860177,-0.0174153792458046,0.986105240152333,0.993149182688332,"ENSMUSG00000099693.2	Gm29284"
"1432",3.92218396858756,1.51553749825386,1.36824004510423,1.10765468652718,0.268010976049254,NA,"ENSMUSG00000052477.16	C130026I21Rik"
"1433",156.741718980557,0.58934818207291,0.253645758866044,2.32350891537737,0.0201518292755767,0.0460428951372648,"ENSMUSG00000064281.8	Rpl19-ps1"
"1434",22.0939387119005,-0.477935024827907,0.581680305471732,-0.82164553334896,0.41127866653178,0.54465932194447,"ENSMUSG00002076475.1	Gm55239"
"1435",11.8669356903086,0.571384054993131,0.806485188836064,0.708486730943893,0.478643049394582,0.609244795021938,"ENSMUSG00000118640.2	Gm7582"
"1436",661.019257956213,1.23676115060744,0.159826427659142,7.73815174825191,1.00872410717889e-14,1.22264067181545e-13,"ENSMUSG00000061852.10	Gm53056"
"1437",980.412087120809,0.690533500669749,0.143601921393642,4.80866477250579,1.51941759479499e-06,7.69107729411163e-06,"ENSMUSG00000089976.2	Gm2389"
"1438",322.504996143868,0.0659253327513065,0.182737196736545,0.360765809745633,0.718274523784264,0.810821636542698,"ENSMUSG00000101279.2	Gm18342"
"1439",1640.2016508053,0.49844001126109,0.162155579903868,3.07383817169032,0.00211324030004755,0.00622032041293169,"ENSMUSG00000089844.8	A530032D15Rik"
"1440",232.291955760886,-0.682325709943771,0.218567169950109,-3.12181243916696,0.00179741410928067,0.00537557883458429,"ENSMUSG00000073631.3	Gm10553"
"1441",130.966794437708,1.56071391090296,0.271479661410952,5.74891652211259,8.98171465073804e-09,6.02432080232429e-08,"ENSMUSG00000072109.13	A530040E14Rik"
"1442",8.57564334809169,3.0152846370179,1.17863625950678,2.55828260219968,0.0105190568815535,0.026064575950969,"ENSMUSG00000090128.2	Gm16038"
"1443",202.253101859701,0.371302959040493,0.221655478142227,1.67513549474398,0.0939076501605815,0.170579407844478,"ENSMUSG00000090186.8	Gm52951"
"1444",17.1580731483468,0.554447711026895,0.652787379780349,0.849354212720008,0.395684222986919,0.529652317316117,"ENSMUSG00000089716.8	Gm6264"
"1445",2218.11388755406,0.30437371245681,0.139101044779919,2.18814828413676,0.0286588027656598,0.0623380985987997,"ENSMUSG00000121342.1	ENSMUSG00000121342"
"1446",391.032581713858,1.49860245110435,0.202375213459478,7.40506915588464,1.310821408357e-13,1.43813140125499e-12,"ENSMUSG00000079457.12	Gm7609"
"1447",553.226441030216,-0.104182799329219,0.16706234925665,-0.623616271366853,0.532879622084702,0.660453744416914,"ENSMUSG00000118618.3	Gm52950"
"1448",546.058726989331,-0.40575883274871,0.172708008408322,-2.34939211266569,0.0188040926503908,0.0434488504421909,"ENSMUSG00000090252.2	Gm16028"
"1449",298.590351098543,1.27098323462359,0.201697727849453,6.30142564408187,2.94920257376607e-10,2.34024944063036e-09,"ENSMUSG00000079455.12	Gm16026"
"1450",913.794908741591,-0.438293571861117,0.140321435953868,-3.12349691179906,0.00178715740685976,0.00535062743174594,"ENSMUSG00000121478.1	ENSMUSG00000121478"
"1451",1358.55533248792,0.125481145418905,0.13594844093453,0.92300540231524,0.356004389928302,0.490309822746081,"ENSMUSG00000091199.11	Gm2619"
"1452",7813.25867971712,-0.642091277228864,0.14479953102559,-4.43434638690499,9.23520403859537e-06,4.14669560351813e-05,"ENSMUSG00000089652.2	Gm16025"
"1453",177.277858084031,-0.244301519970073,0.239667467069305,-1.01933534391394,0.308043789989001,0.439781666133234,"ENSMUSG00000089937.2	Gm7281"
"1454",23.9530031430954,-0.741911837879704,0.579400270581258,-1.28048238074762,0.200375537450123,0.314993875056303,"ENSMUSG00000118591.2	Gm52955"
"1455",802.9476982312,-0.0487879391315651,0.149833337566985,-0.325614712478481,0.744715879407108,0.829963385400893,"ENSMUSG00000101751.2	Gm2427"
"1456",365.747247777467,0.206706670634538,0.200969301711906,1.02854848414041,0.303691896446175,0.434789755302943,"ENSMUSG00000089714.2	Gm16092"
"1457",15.2308203008895,-0.260408276772458,0.743212949358386,-0.350381780884291,0.726052197614754,0.816157985323829,"ENSMUSG00000118632.2	Gm55258"
"1458",62.0186222761345,1.70088284353942,0.417357050152253,4.07536626713011,4.59419787714933e-05,0.000185839569301133,"ENSMUSG00000118607.3	Gm7592"
"1459",10.8391697192088,-1.11545030636264,0.832057211288336,-1.34059328040136,0.180052540133054,0.289732181816712,"ENSMUSG00000070034.14	Sp110"
"1460",645.033670078479,1.20524530211716,0.211021184224425,5.71148961440462,1.11991532941244e-08,7.41087954670365e-08,"ENSMUSG00000121044.1	Gm57169"
"1461",3152.22943346369,-0.2325214953957,0.118562912066689,-1.96116552252792,0.0498597173362737,0.100443948398702,"ENSMUSG00000090103.2	Gm16094"
"1462",9542.08077542692,-2.45365659749306,0.118595933818515,-20.6892135209951,4.33221614896825e-95,1.77251038777908e-92,"ENSMUSG00000070031.12	Sp140"
"1463",871.477799840625,-0.998304386411845,0.147404399901511,-6.77255486999621,1.26527792366115e-11,1.1554184632235e-10,"ENSMUSG00000073628.6	Gm10552"
"1464",66.8701193001018,-2.41449510023392,1.14781850619188,-2.10355129073889,0.0354176066975554,0.0750069880509396,"ENSMUSG00000090246.2	Gm17017"
"1465",557.906813562642,0.580549396664144,0.171131876415334,3.39240946119916,0.000692808239050625,0.00225098938796712,"ENSMUSG00000026222.17	Sp100"
"1466",1400.61441094018,-0.428382254031657,0.130272971977131,-3.28834329585155,0.00100778870136456,0.00316005964029592,"ENSMUSG00002075189.1	Gm55351"
"1467",50.9755633233932,-0.383523693013493,0.392378138173427,-0.977433897818179,0.328354388049787,0.461262736692591,"ENSMUSG00000052760.17	A630001G21Rik"
"1468",1.7113161657958,-0.510121467721131,2.01771607319099,-0.252821234116641,0.80040635818799,NA,"ENSMUSG00000098634.3	Mir8096"
"1469",3465.60456653877,-1.20764397330201,0.13212675023257,-9.14004144638619,6.24283997269016e-20,1.08860333203615e-18,"ENSMUSG00002076791.1	Gm55355"
"1470",116.418098472443,0.243810807093821,0.303549855737642,0.803198560254124,0.421859977544583,0.554513487173671,"ENSMUSG00000100217.2	9930111H07Rik"
"1471",784.290852997009,-0.133371055161726,0.152378996905274,-0.875258781527722,0.381433116030758,0.516177841353337,"ENSMUSG00002075989.1	Gm55356"
"1472",645.833365057472,-0.303246501509388,0.169069750888242,-1.79361772236737,0.072874205859254,0.138413134430365,"ENSMUSG00000036707.17	Cab39"
"1473",3.76913773970746,1.5789852826916,1.45943884675693,1.08191260373829,0.279291363899107,NA,"ENSMUSG00000026223.16	Itm2c"
"1474",179.257236599807,0.381161285760175,0.251250890620331,1.51705446623134,0.129252933139421,0.222335721227828,"ENSMUSG00000026224.12	4933407L21Rik"
"1475",6.20912797759151,0.18486589780352,1.07808250674744,0.171476576835717,0.863849046628513,0.913686491626312,"ENSMUSG00000099767.2	Gm28884"
"1476",546.622205298946,0.39660227974868,0.17073179003493,2.32295508450734,0.0201815654587263,0.0460794556376934,"ENSMUSG00000049608.10	Gpr55"
"1477",1156.6109745649,0.0236569082611974,0.135213782134848,0.174959296956907,0.861111616522461,0.912003258062568,"ENSMUSG00000100108.2	Gm28100"
"1478",165.023748208895,0.0445996183979547,0.243526664608602,0.183140595587902,0.854687703731201,0.907429508233601,"ENSMUSG00000099342.2	Gm18180"
"1479",155.302637211965,-0.233430798171304,0.238319502186053,-0.979486764742685,0.327339525031689,0.460166485532041,"ENSMUSG00000026226.17	Spata3"
"1480",1152.82638927601,0.22436263607991,0.134195782572107,1.67190526989441,0.0945430034604187,0.171380903722555,"ENSMUSG00000026227.12	2810459M11Rik"
"1481",621.180170700901,0.989599065184041,0.191803785445884,5.15943448604799,2.47696878565125e-07,1.39246485855562e-06,"ENSMUSG00000026229.18	Psmd1"
"1482",8.67186030125543,1.66020422863364,0.990775494511402,1.67566137619539,0.0938045393212992,0.170429020590793,"ENSMUSG00000077274.3	Gm22786"
"1483",15.185977072451,1.6040873097452,0.775085987170739,2.06956045689914,0.0384935243173042,0.0806052765475944,"ENSMUSG00000026228.7	Htr2b"
"1484",20.2571045747558,-0.05667092349877,0.631004268014687,-0.0898106817519196,0.928437659685691,0.956079910449814,"ENSMUSG00000103272.2	Gm37914"
"1485",449.495320446212,0.129460788827993,0.168546307345541,0.768102196167266,0.442426472274821,0.574301947876664,"ENSMUSG00000094638.2	Gm21972"
"1486",2.48760494916879,-0.0475732986796681,1.80656741837847,-0.0263335307587739,0.978991310500449,NA,"ENSMUSG00000062590.14	Armc9"
"1487",5.04120948801147,1.4061967951988,1.30988375254047,1.07352793136913,0.283034313462403,0.411929603360386,"ENSMUSG00000087538.2	Gm16341"
"1488",4.12357572205222,0.636629608028619,1.35139538641565,0.471090559008916,0.637576066773886,NA,"ENSMUSG00000079445.4	B3gnt7"
"1489",280.85322377299,1.69887619267511,0.214769136325537,7.91024363063057,2.56885668569226e-15,3.25472589897944e-14,"ENSMUSG00000099644.2	Gm28626"
"1490",1493.51146847127,-0.577914454606756,0.131675564121896,-4.38892712144955,1.13911231479009e-05,5.05385058995073e-05,"ENSMUSG00000091806.2	Gm5258"
"1491",45.5391908996704,-0.25391254637516,0.40727220049158,-0.623446790791726,0.532990957920438,0.660453744416914,"ENSMUSG00000101853.2	Gm28627"
"1492",12.4550545083253,1.54259498684824,0.868885136742362,1.77537274101817,0.075836361843099,0.142938760664942,"ENSMUSG00000026234.13	Ncl"
"1493",6.96163482699799,0.461407863399522,1.14197186205672,0.404044861988557,0.686179729903515,0.786300167870616,"ENSMUSG00000064837.3	Snora75"
"1494",25.7384001310541,1.61548921424631,0.612994422386844,2.63540605794749,0.00840366841701243,0.0213690370919181,"ENSMUSG00000104627.3	Mir3535"
"1495",186.898691719636,0.671596747420311,0.36592095478332,1.83536017448904,0.0664523405071997,0.128322552320511,"ENSMUSG00002076827.1	Gm55462"
"1496",2.1277097054039,-0.482493614777867,1.70134877250503,-0.283594770558098,0.776720945137617,NA,"ENSMUSG00000064823.3	Snord82"
"1497",914.504120993229,0.164944906981058,0.153393873481653,1.07530309547067,0.282239050787236,0.41104286636632,"ENSMUSG00000073627.8	C130036L24Rik"
"1498",826.945544805097,-1.42102441574177,0.151577112563951,-9.37492733371757,6.92234363494095e-21,1.29168314211496e-19,"ENSMUSG00000110510.2	Gm45908"
"1499",604.094790581171,0.33663807809673,0.168185608416435,2.00158670689111,0.0453291998629862,0.0925057576279311,"ENSMUSG00000026237.7	Nmur1"
"1500",340.26444491714,0.147869130785795,0.23312279693746,0.634297171826848,0.525886901872492,0.653996054482248,"ENSMUSG00000036574.6	Tex44"
"1501",2.58144113651129,0.471396108165164,1.85199777360839,0.254533841715536,0.79908316286979,NA,"ENSMUSG00000120706.1	Gm57129"
"1502",940.22878639588,-0.72706242723723,0.140659669282026,-5.16894736741811,2.35416179594143e-07,1.32698468168406e-06,"ENSMUSG00000101328.2	Rpl30-ps6"
"1503",31.3315188665774,-3.5378640929164,1.77592372542744,-1.99212614948589,0.0463572184981314,0.0942711044134021,"ENSMUSG00000121071.1	Gm57170"
"1504",76.8349242935357,3.12137311398924,0.470720163745358,6.63105886340952,3.33287281449908e-11,2.92257927147005e-10,"ENSMUSG00000120538.1	Gm57118"
"1505",12.523588352346,0.652600354273831,0.812109875404866,0.803586280672287,0.421635949002747,0.554262443736469,"ENSMUSG00000120832.1	Gm57135"
"1506",9.10675542897218,-2.9992278834918,1.04065683568459,-2.88205273885391,0.0039509359883311,0.0109367906277647,"ENSMUSG00000119944.1	Gm57144"
"1507",256.97312525012,0.669706131068462,0.20599069962835,3.25114741722199,0.0011494024276209,0.00356333870326014,"ENSMUSG00000026238.15	Ptma"
"1508",1166.62856281229,0.457961965698804,0.147706245963561,3.10049153785808,0.001931997341653,0.00573513633095542,"ENSMUSG00000026239.15	Pde6d"
"1509",23.5139875566376,-0.455820557047322,0.575511374776375,-0.792027016363385,0.428344923581855,0.560446618289184,"ENSMUSG00000102927.2	Gm37152"
"1510",9.86910754408511,-1.84296489461517,0.907990084909689,-2.02971918443192,0.0423850917079699,0.0874228345507433,"ENSMUSG00000026240.13	Cops7b"
"1511",14.4304448580293,-1.66501359869011,0.739764548942188,-2.25073450879872,0.0244023577141741,0.0541969483192467,"ENSMUSG00002075077.1	Gm55476"
"1512",47.3179532753315,-2.358229144276,0.560746899830519,-4.20551436840535,2.60489038027602e-05,0.000109708852947854,"ENSMUSG00000103609.2	Gm37022"
"1513",3.28162626933138,-1.03107665262212,1.55247206702363,-0.664151500386658,0.506593351085991,NA,"ENSMUSG00000026241.6	Nppc"
"1514",15.277242077211,-0.390169588601026,0.785641509016571,-0.496625476280425,0.619453184212718,0.733245697375069,"ENSMUSG00000053333.16	Dis3l2"
"1515",567.744344244968,-0.270133746207385,0.185787669394665,-1.45399179120733,0.14594858206378,0.244755319816046,"ENSMUSG00000100225.2	Gm29097"
"1516",477.774451435693,-0.306611862289784,0.170879796228905,-1.79431313154807,0.0727632033133612,0.138264922471866,"ENSMUSG00000100768.2	Gm29055"
"1517",446.101605277334,-0.114145238664654,0.171246567123147,-0.66655490140465,0.50505648413409,0.634108414141857,"ENSMUSG00000104121.2	Gm37485"
"1518",118.392186992717,0.347080119931761,0.269975093645397,1.28560051686708,0.198582516271152,0.312878905837191,"ENSMUSG00000102383.2	Gm38142"
"1519",523.028744814711,0.234950897556358,0.206948753215375,1.13530955807132,0.256245638858652,0.381175897122806,"ENSMUSG00000104400.2	Gm38010"
"1520",32.348449876544,-0.50055355330942,0.504726511473826,-0.991732239005593,0.321328160029943,0.453669984564189,"ENSMUSG00000102293.2	Gm37541"
"1521",4.50961818474395,2.79956246613775,1.52798913186802,1.8321874205448,0.0669235023781275,NA,"ENSMUSG00000102649.2	Gm38021"
"1522",15.1875326427381,0.526063487929735,0.857571578089331,0.613433911956136,0.539589468682867,0.665825979412903,"ENSMUSG00000084106.5	Gm6136"
"1523",1351.39082889964,-0.88819275012973,0.135271905027791,-6.56598093999824,5.16914281308792e-11,4.43314778576431e-10,"ENSMUSG00000102571.2	Gm37967"
"1524",5.55155423081205,-0.428524602050169,1.26328573486175,-0.339214312506318,0.734448287981004,0.821415195728328,"ENSMUSG00000099401.2	Gm28375"
"1525",552.503056676147,0.588868343298974,0.174810918863103,3.36860161326721,0.000755505427846348,0.00243489021174303,"ENSMUSG00000102956.2	Gm37017"
"1526",112.941857477564,0.900667080448852,0.299359965478103,3.00864238479722,0.00262417804790263,0.00757930212699149,"ENSMUSG00000103984.2	Gm37447"
"1527",125.287814639157,-0.320444657511064,0.275402953386749,-1.16354837001716,0.244607085086205,0.367908531544973,"ENSMUSG00000121351.1	ENSMUSG00000121351"
"1528",30.570694893965,-2.75580336279517,0.658850035439504,-4.18274753670892,2.88007160803318e-05,0.000120451760719912,"ENSMUSG00000101940.4	Akp-ps1"
"1529",1016.68537028956,-0.142311316178305,0.449086188467938,-0.316890877147216,0.751326404548887,0.834889651400814,"ENSMUSG00000101625.2	Gm29371"
"1530",181.250871533918,-0.404885615924772,0.306477976395486,-1.32109204284976,0.18647067591581,0.297875962422726,"ENSMUSG00000026246.13	Alppl2"
"1531",10.4436013551333,2.97548247688998,0.96798422681358,3.0738956219201,0.00211283340548909,0.00622021417639163,"ENSMUSG00000079440.3	Alpi"
"1532",1190.56058032978,0.119597427209666,0.164425496486107,0.727365461960283,0.467002106350836,0.59796659293453,"ENSMUSG00000100940.2	Gm29372"
"1533",21.8010282959296,0.023323249247637,0.637640355476177,0.0365774359281569,0.970821935009276,0.982546062056676,"ENSMUSG00000036500.5	Akp3"
"1534",581.01570288701,0.749708486565441,0.161693172082066,4.63661190458265,3.54166490708872e-06,1.69941157941686e-05,"ENSMUSG00000099839.2	Gm29374"
"1535",205.36381999781,-0.482078831567916,0.222095758634068,-2.17058999475178,0.0299621790733811,0.0647950952631131,"ENSMUSG00000026247.14	Ecel1"
"1536",1195.95051322805,0.146633966988364,0.193446306510667,0.758008615585937,0.448445825004564,0.57991664465399,"ENSMUSG00000036480.10	Prss56"
"1537",330.731619939522,0.409705782549193,0.189475445953761,2.16231596915823,0.0305938296535249,0.0659909338353966,"ENSMUSG00000026251.14	Chrnd"
"1538",572.090937820514,-2.80031837226986,0.479867032324281,-5.83561316706059,5.35931061656122e-09,3.69816682817007e-08,"ENSMUSG00000026253.15	Chrng"
"1539",40.7911951843068,-0.201603107611798,0.475867212421525,-0.42365412524622,0.671818075907194,0.77519247649905,"ENSMUSG00000026254.18	Eif4e2"
"1540",4.83073514971552,0.25379325186565,1.22407506860999,0.207334712040045,0.835748466794105,0.894397482007727,"ENSMUSG00000088318.3	Gm26187"
"1541",328.3976980356,0.0187826914280536,0.187037860056908,0.100421868718658,0.920009408795324,0.950025105111823,"ENSMUSG00000026255.16	Efhd1"
"1542",22.9931648044346,3.92010063255543,0.902284250032817,4.34464043056592,1.39503977882678e-05,6.1181156313253e-05,"ENSMUSG00000089821.2	Efhd1os"
"1543",9.01123956243051,-0.971628065679918,0.910458697164816,-1.06718522070862,0.285888205008419,0.41507483460414,"ENSMUSG00000048000.16	Gigyf2"
"1544",9.5953468066355,-0.611654695938507,0.866835981929495,-0.705617566286325,0.480425997142463,0.611004253378683,"ENSMUSG00000119117.1	Gm22549"
"1545",6.00049044213618,0.447979384559992,1.08345174178966,0.413474239120253,0.67925919254734,0.781306428619146,"ENSMUSG00000079436.4	Kcnj13"
"1546",456.382923049076,0.346505585786446,0.170973735765853,2.02665973363875,0.0426972231289729,0.0879260886310484,"ENSMUSG00002076368.1	Gm55682"
"1547",28.1673429881729,1.32185181477808,0.549973412531001,2.40348312238379,0.0162397166346603,0.0382164177457859,"ENSMUSG00000026258.6	Snorc"
"1548",15.8811488549324,1.17243485699871,0.724362480756956,1.6185747994202,0.10553878090173,0.188041747172228,"ENSMUSG00000026259.15	Ngef"
"1549",3007.0717593949,0.686684032192303,0.121103631134282,5.67021835564033,1.42615637165668e-08,9.34157482801284e-08,"ENSMUSG00000079434.9	Neu2"
"1550",2.64131225730342,-0.815329765389076,1.65898206599302,-0.491463881438069,0.623098391911169,NA,"ENSMUSG00000091123.2	Gm17181"
"1551",1189.15464503772,0.518495980651956,0.133128353756136,3.89470737091615,9.83173500258045e-05,0.000374579501858476,"ENSMUSG00000090994.2	Gm6153"
"1552",309.122150842017,0.327183190336141,0.20364501798913,1.60663488636685,0.1081344849532,0.19191239791472,"ENSMUSG00000120903.1	Gm57143"
"1553",1110.11917308484,0.720939379264807,0.174824175675646,4.12379681745148,3.72677671176709e-05,0.000153189608772097,"ENSMUSG00000026288.15	Inpp5d"
"1554",3.11498276444092,0.693080184309545,1.61234611782481,0.429858190277759,0.667298800585062,NA,"ENSMUSG00000026289.16	Atg16l1"
"1555",1108.03718423214,0.358704567049484,0.167088262739156,2.1467969154091,0.0318094530235655,0.0682532072742788,"ENSMUSG00000087968.3	Gm25395"
"1556",81.0679088778206,-1.52659839430602,0.337506166270276,-4.52317186135056,6.09197346823589e-06,2.81523016335143e-05,"ENSMUSG00000089281.3	Scarna6"
"1557",84.8475895177771,0.967647515517621,0.348851652884343,2.77380802847573,0.00554043616604263,0.0147291310119437,"ENSMUSG00000056055.15	Sag"
"1558",151.511217713651,-0.11858780817127,0.253792118030757,-0.467263558425003,0.640311325348561,0.750032992299568,"ENSMUSG00000070738.11	Dgkd"
"1559",417.911630848229,-3.99704833066511,0.238659901118741,-16.74788396345,5.86765474536616e-63,8.00243157345669e-61,"ENSMUSG00000101942.2	Gm19582"
"1560",1741.61404123546,0.195904988757668,0.139372397480529,1.40562257878241,0.159836227740485,0.263431284506037,"ENSMUSG00000103996.2	4833421G17Rik"
"1561",328.99509531037,-0.274979641646958,0.197945222210774,-1.3891703905546,0.164780943166527,0.269836032957681,"ENSMUSG00000103591.2	Gm38365"
"1562",760.608853185339,-0.28356643254782,0.146673399192381,-1.93331874838386,0.0531969436146698,0.106147107069833,"ENSMUSG00000005501.15	Usp40"
"1563",215.060325586572,1.05031747428417,0.23294645070487,4.50883656353649,6.51840981632913e-06,2.99414908731986e-05,"ENSMUSG00002075025.1	Gm55888"
"1564",130.596572342075,0.32751937536623,0.303669549622735,1.07853874638773,0.280793400132045,0.409375952525832,"ENSMUSG00000084021.2	Gm5832"
